title,money,description,url,images
Basic Shirt - PS24-44 - XL,"Rs. 4,100.00 Rs. 2,460.00","Meet elegance by wearing this contemporary basic shirt from the latest pret summer collection. 
Product Detail
Basic Shirt
Shirt
Band Neckline With Adda Work
Fabric: Jacquard
Color: Sage
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/products/ps24-44,"image_2_264_1.jpg, image_2_264_2.jpg, image_2_264_3.jpg"
Basic Shirt - PE24-115 - S,"Rs. 3,280.00 Rs. 1,968.00","Enliven your style by wearing this basic shirt from the latest pret summer collection. 
Product Detail
Basic Shirt
Shirt
Band Neckline With Piping & Top Stitches Detail, Pintucks Detail On Sleeves
Fabric: Cambric
Color: Lavender
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/collections/women/products/pe24-115,"image_2_265_1.jpg, image_2_265_2.jpg, image_2_265_3.jpg"
2 Piece - Printed Suit - 42401636,"Rs. 3,590.00 Rs. 2,333.50","Get most stunning look by wearing this printed two-piece from the latest unstitched summer collection.
Product Detail:
Ethnic Printed Style Shirt with Dupatta
SHIRT
Printed Super Fine Lawn Shirt: 3 Meter
Fabric: Lawn
Color: Red
DUPATTA
Digital Printed Crinkle Chiffon Dupatta: 2.5 Meter
Fabric: Crinkle Chiffon
Color: ﻿Red
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42401636,"image_2_266_1.jpg, image_2_266_2.jpg, image_2_266_3.jpg"
3 Piece - Embroidered Suit - 42401798,"Rs. 10,770.00 Rs. 7,000.50","Glow-up for evening events by wearing this embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Banarsi Style Shirt with Dupatta and Trousers
SHIRT
Solid Satin Shirt: 3 Meter
Embroidered Front + Motifs + Border
Fabric: Satin
Color: Red
DUPATTA
Fancy Banarsi Dupatta: 2.5 Meter
Fabric: Banarsi
Color: Red
TROUSERS
Solid Satin Trousers: 2.5 Meter
Fabric: Satin
Color: Red
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42401798,"image_2_267_1.jpg, image_2_267_2.jpg, image_2_267_3.jpg"
Printed Tunic - PS24-337 - XS,"Rs. 3,090.00 Rs. 1,854.00","Express yourself with confidence by wearing this printed tunic from the latest pret summer collection. 
Product Detail
Printed Tunic
Tunic
Round Neckline With Tie-Up Dorri & Tassels Detail, Gathered Sleeves, Back Forward Hem
Fabric: Cambric
Color: White
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/products/ps24-337,"image_2_268_1.jpg, image_2_268_2.jpg, image_2_268_3.jpg"
3 Piece - Embroidered Suit - 42401084,"Rs. 9,230.00 Rs. 5,999.50","Style up with this new designer dress embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Floral Style Shirt with Dupatta and Trousers
SHIRT
Embroidered Cambric Front: 1.15 Meter
Dyed Cambric Back & Sleeves: 1.85 Meter
Embroidered Border
Fabric: Cambric
Color: Black
DUPATTA
Digital Printed Soft Net Dupatta: 2.5 Meter
Fabric: Net
Color: Black
TROUSERS
Dyed Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: ﻿Black
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42401084,"image_2_269_1.jpg, image_2_269_2.jpg, image_2_269_3.jpg"
Basic Shirt - PS24-32 - XS,"Rs. 5,340.00 Rs. 3,204.00","Combine comfort and style with this basic shirt from the latest pret pre summer collection.  
Product Detail
Basic Shirt
Shirt
Round Neckline With Tie-Up Dorri & Tassels Detail
Fabric: Jacquard
Color: Ivory
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/products/ps24-32,"image_2_270_1.jpg, image_2_270_2.jpg, image_2_270_3.jpg"
2 Piece - Printed Suit - 42402151,"Rs. 3,290.00 Rs. 2,632.00","Elevate your daily style with this printed two-piece from the latest unstitched summer collection.
Product Detail:
Modern Printed Style Shirt with Trousers
SHIRT
Digital Printed Cambric Shirt: 3 Meter
Fabric: Cambric
Color: Black
TROUSERS
Digital Printed Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Black
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42402151,"image_2_271_1.jpg, image_2_271_2.jpg, image_2_271_3.jpg"
2 Piece - Embroidered Suit - PE24-155 - XS,"Rs. 7,690.00 Rs. 4,614.00","Find the perfect look for you with this embroidered two-piece suit from the latest pret summer collection.
Product Detail
Embroidered Shirt With Dupatta
Shirt
Round Neckline With Tie-Up Dorri & Tassels Detail, Mottie Detail On Sleeves Edges, Straight Paneled Shirt
Fabric: Cambric
Color: Coral
Dupatta
Fabric: Silk
Color: Coral
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/collections/women/products/pe24-155,"image_2_272_1.jpg, image_2_272_2.jpg, image_2_272_3.jpg"
Embroidered Shirt - PE24-18 - XL,"Rs. 5,650.00 Rs. 3,390.00","Look and feel your best by wearing this embroidered shirt from the latest pret summer collection.
Product Detail
Embroidered Shirt
Shirt
Round Neckline With Slit & Piping, Pockets At Both Sides, Embroidered Neckline & Sleeves, Panel Shirt
Fabric: Cambric
Color: Orange
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/products/pe24-18,"image_2_273_1.jpg, image_2_273_2.jpg, image_2_273_3.jpg"
1 Piece - Dyed Loose Fabric - 42402004-2 - Trouser / 2.5 / 2.5,Rs. 670.00 Rs. 436.00,"Look classy with this dyed one-piece from the latest freedom to buy summer collection.
Product Detail:
Trousers
TROUSERS
Trousers: 2.5 Meter (RS 650/-Mtr)
Fabric: Cambric
Color: ﻿Light Yellow
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42402004-2,"image_2_274_1.jpg, image_2_274_2.jpg, image_2_274_3.jpg"
Printed Dress - FS24-52 - XS,"Rs. 8,420.00 Rs. 5,052.00","Make your day memorable with this printed dress from the latest pret summer collection.
Product Detail
Printed Dress
Dress
T Shirt Neckline, Belt Detail On Waist With Back Knot, Flared Sleeves
Fabric: Chicken Kari
Color: Powder Pink
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/products/fs24-52,"image_2_275_1.jpg, image_2_275_2.jpg, image_2_275_3.jpg"
3 Piece - Printed Embroidered Suit - 42402064,"Rs. 8,720.00 Rs. 5,668.00","Command attention and leave a lasting impression with this printed embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Embellished Motifs Style Shirt with Dupatta & Trousers
SHIRT
Printed Super Fine Lawn Shirt: 3 Meter
Embroidered Neckline + Motifs + Border 
Fabric: Lawn
Color: Black 
DUPATTA
Digital Printed Fancy Jacquard Dupatta: 2.5 Meter
Fabric: Jacquard
Color: Black
TROUSERS
Solid Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Black
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42402064,"image_2_276_1.jpg, image_2_276_2.jpg, image_2_276_3.jpg"
3 Piece - Printed Embroidered Suit - 42401328,"Rs. 11,790.00 Rs. 7,663.50","Immerse yourself in a world of impeccable taste with this printed embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Floral Print With Chiffle Embroidered Style Shirt with Dupatta and Trousers
SHIRT
Printed Embroidered Swiss Lawn Front 
Printed Swiss Lawn Back & Sleeves
Embroidered Organza Sleeves Patch: 1 Meter 
Fabric: Swiss Lawn
Color: Black
DUPATTA
Dyed Embroidered Swiss Voile Dupatta
2 Embroidered Organza Dupatta Pallu Patch
Fabric: Swiss Voile
Color: Black
TROUSERS
Printed Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Black
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42401328,"image_2_277_1.jpg, image_2_277_2.jpg, image_2_277_3.jpg"
1 Piece - Gold Printed Loose Fabric - 42403329 - Shirt / 3 / 3,Rs. 880.00 Rs. 572.00,"Look radiant in this gold printed one-piece from the latest freedom to buy summer collection.
Product Detail:
Stars Printed Style Shirt 
SHIRT
Shirt: 3 Meter (RS 800/-Mtr)
Fabric: Lawn
Color: Brown
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42403329,"image_2_278_1.jpg, image_2_278_2.jpg, image_2_278_3.jpg"
3 Piece - Yarn Dyed Embroidered Suit - 42402171,"Rs. 8,490.00 Rs. 6,792.00","Build your core wardrobe with this yarn dyed embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Yarn Dyed Dupatta With Checkered Shirt and Trousers
SHIRT
Yarn Dyed Shirt: 3 Meter
4 Embroidered Motifs + Border
Fabric: Yarn Dyed
Color: Peach
DUPATTA
Yarn Dyed Dupatta: 2.5 Meter
Fabric: Yarn Dyed
Color: Pink
TROUSERS
Solid Cambric Trousers: 2.5 Meter
Fabric: Solid Cambric
Color: Peach
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42402171,"image_2_279_1.jpg, image_2_279_2.jpg, image_2_279_3.jpg"
2 Piece - Printed Suit - AS24-82 - XS,"Rs. 5,340.00 Rs. 3,204.00","Add some life to your daily attire with this printed two-piece suit from the latest pret summer collection.
Product Detail
Printed Shirt With Trousers
Shirt
Band Neckline With Slit, Printed Shirt
Fabric: Cambric
Color: Multi
Trousers
Printed Trousers
Fabric: Cambric
Color: Multi
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/collections/women/products/as24-82,"image_2_280_1.jpg, image_2_280_2.jpg, image_2_280_3.jpg"
2 Piece - Printed Embroidered Suit - PS24-298 - XS / S,"Rs. 5,130.00 Rs. 3,078.00","Embrace glamour & shine like a star with this printed embroidered two-piece suit from the latest pret summer collection.
Product Detail
Printed Embroidered Tunic With Trousers
Tunic
Band Neckline With Placket, Embroidered Sleeves Edges
Fabric: Cambric
Color: Mint
Trousers
Printed Straight Trousers
Fabric: Cambric
Color: Mint
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/products/ps24-298,"image_2_281_1.jpg, image_2_281_2.jpg, image_2_281_3.jpg"
3 Piece - Printed Loose Fabric - 42403124 - Shirt / 3 / 3,Rs. 750.00 Rs. 488.00,"Create a statement-making festive look with this printed three-piece from the latest freedom to buy summer collection.
Product Detail:
Textures With Vector Pomegranates Printed Style Shirt with Dupatta and Trousers
SHIRT
Shirt: 3 Meter (RS 730/-Mtr)
Fabric: Lawn
Color: Maroon
DUPATTA
Dupatta: 2.5 Meter (RS 750/-Mtr)
Fabric: Voile
Color: Teal
Note: Fabric used in shoot for shirt is dupatta fabric
TROUSERS
Trousers: 2.5 Meter (RS 650/-Mtr)
Fabric: Cambric
Color: Teal
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42403124,"image_2_282_1.jpg, image_2_282_2.jpg, image_2_282_3.jpg"
Embroidered Shirt - PS24-126 - XS,"Rs. 5,690.00 Rs. 3,414.00","Elevate your look with this embroidered shirt from the latest pret summer collection.
Product Detail
Embroidered Shirt
Shirt
Round Neckline, Embroidered Neckline, Sleeves & Hem, Embroidered Patch On Both Side Slit Till Arm Hole
Fabric: Cambric
Color: Blue
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/products/ps24-126,"image_2_283_1.jpg, image_2_283_2.jpg, image_2_283_3.jpg"
2 Piece - Printed Embroidered Suit - 42402081,"Rs. 3,990.00 Rs. 2,593.50","Look famous with this printed embroidered two-piece from the latest unstitched summer collection.
Product Detail:
Embroidered Motif Style Shirt with Trousers
SHIRT
Printed Cambric Shirt: 3 Meter
Embroidered Neckline + Border
Fabric: Cambric
Color: Burnt Orange
TROUSERS
Printed Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Burnt Orange
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42402081,"image_2_284_1.jpg, image_2_284_2.jpg, image_2_284_3.jpg"
2 Piece - Printed Embroidered Suit - 42401713,"Rs. 5,640.00 Rs. 3,666.00","Dress up like a princess with this printed embroidered two-piece from the latest unstitched summer collection.
Product Detail:
Floral Prints Style Shirt with Dupatta
SHIRT
Printed Super Fine Lawn Shirt: 3 Meter
Embroidered Border
Fabric: Lawn
Color: Black
DUPATTA
Digital Printed Zari Chiffon Dupatta: 2.5 Meter
Fabric: Chiffon
Color: Black
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42401713,"image_2_285_1.jpg, image_2_285_2.jpg, image_2_285_3.jpg"
2 Piece - Printed Suit - PE24-402 - XS / S,"Rs. 4,570.00 Rs. 2,742.00","Look perfect in this aesthetically appealing printed two-piece suit from the latest pret summer collection.
Product Detail
Printed Shirt With Trousers
Shirt
Wide Collar Neckline With Pearls Detail on Slit, Printed Shirt
Fabric: Cambric
Color: Green
Trousers
Printed Straight Trousers
Fabric: Cambric
Color: Green
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/collections/women/products/pe24-402,"image_2_286_1.jpg, image_2_286_2.jpg, image_2_286_3.jpg"
2 Piece - Printed Suit - PE24-400 - XS,"Rs. 4,570.00 Rs. 2,742.00","Get most iconic look by wearing this printed two-piece suit from the latest pret summer collection.
Product Detail
Printed Shirt With Trousers
Shirt
Round Neckline With Overlapped Placket, Flared Shirt
Fabric: Cambric
Color: Blue
Trousers
Straight Fitted Trousers
Fabric: Cambric
Color: Blue
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/collections/women/products/pe24-400,"image_2_287_1.jpg, image_2_287_2.jpg, image_2_287_3.jpg"
Embroidered Trousers - PE24-265 - XS,"Rs. 2,560.00 Rs. 1,536.00","Upgrade your wardrobe with this embroidered trousers from the latest pret summer collection.
Product Detail
Embroidered Trousers
Trousers
Straight Trousers With Embroidered Hem
Fabric: Cambric
Color: Off White
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/products/pe24-265,"image_2_288_1.jpg, image_2_288_2.jpg, image_2_288_3.jpg"
3 Piece - Printed Suit - 42401885,"Rs. 5,640.00 Rs. 3,666.00","Get a sober look by wearing this printed three-piece from the latest unstitched summer collection.
Product Detail:
Arches With Lotus Flowers Prints Style Shirt with Dupatta and Trousers
SHIRT
Printed Super Fine Lawn Shirt: 3 Meter
Fabric: Lawn
Color: Off White
DUPATTA
Digital Printed Muzlin Dupatta: 2.5 Meter
Fabric: Muzlin
Color: Off White
TROUSERS
Dyed Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Off White
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42401885,"image_2_289_1.jpg, image_2_289_2.jpg, image_2_289_3.jpg"
3 Piece - Printed Loose Fabric - 42403106 - Shirt / 3 / 3,Rs. 830.00 Rs. 540.00,"Illustrate your style with this printed three-piece from the latest freedom to buy summer collection.
Product Detail:
Sunflowers With Textures Printed Style Shirt with Dupatta and Trousers
SHIRT
Shirt: 3 Meter (RS 730/-Mtr)
Fabric: Lawn
Color: Black
DUPATTA
Dupatta: 2.5 Meter (RS 750/-Mtr)
Fabric: Voile
Color: White
Note: Fabric used in shoot for gown is dupatta fabric
TROUSERS
Trousers: 2.5 Meter (RS 690/-Mtr)
Fabric: Cambric
Color: Black
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42403106,"image_2_290_1.jpg, image_2_290_2.jpg, image_2_290_3.jpg"
2 Piece - Dyed Embroidered Suit - 42402139,"Rs. 4,290.00 Rs. 3,432.00","Exude grace in this dyed embroidered two-piece from the latest unstitched summer collection.
Product Detail:
Gara Embroidered Style Shirt with Trousers
SHIRT
Solid Cambric Shirt: 3 Meter
Embroidered Front + Sleeves + Border
Fabric: Cambric
Color: Green
TROUSERS
Solid Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Green
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42402139,"image_2_291_1.jpg, image_2_291_2.jpg, image_2_291_3.jpg"
3 Piece - Yarn Dyed Embroidered Suit - 42401975,"Rs. 13,330.00 Rs. 8,664.50","Make your day memorable with this graceful yarn dyed embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Banarsi Style Shirt with Dupatta and Trousers
SHIRT
Yarn Dyed Banarsi Shirt: 3 Meter
Embroidered Front + Motifs + Border
Fabric: Banarsi
Color: Blue
DUPATTA
Banarsi Jacquard Dupatta: 2.5 Meter
Fabric: Jacquard
Color: Blue
TROUSERS
Yarn Dyed Banarsi Trousers: 2.5 Meter
Fabric: Banarsi
Color: Blue
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42401975,"image_2_292_1.jpg, image_2_292_2.jpg, image_2_292_3.jpg"
3 Piece - Printed Embroidered Suit - 42401842,"Rs. 7,690.00 Rs. 4,998.50","Look gorgeous effortlessly by wearing printed embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Ethnic Floral Mix Print Style Shirt with Dupatta and Trousers
SHIRT
Printed Lawn Shirt: 3 Meter
Embroidered Neckline + Border
Fabric: Lawn
Color: Carrot 
DUPATTA
Digital Printed Zari Lawn Dupatta: 2.5 Meter
Fabric: Zari Lawn
Color: Green
TROUSERS
Solid Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Carrot
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42401842,"image_2_293_1.jpg, image_2_293_2.jpg, image_2_293_3.jpg"
Embroidered Trousers - PS24-271 - XS,"Rs. 2,560.00 Rs. 1,536.00","Preserve your beautiful memories by wearing this embroidered trousers from the latest pret summer collection.
Product Detail
Embroidered Trousers
Trousers
Loose Straight Pants With Lace Detail On Embroidered
Fabric: Cambric
Color: Black
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/products/ps24-271,"image_2_294_1.jpg, image_2_294_2.jpg, image_2_294_3.jpg"
3 Piece - Printed Loose Fabric - 42403269 - Shirt / 3 / 3,Rs. 455.00 - Rs. 527.00,"Experience the hug-like softness of printed three-piece from the latest freedom to buy summer collection.
Product Detail:
Block Prints Paisleys Style Shirt with Dupatta and Trousers
SHIRT
Shirt: 3 Meter (RS 750/-Mtr)
Fabric: Lawn
Color: Beige
DUPATTA
Dupatta: 2.5 Meter (RS 780/-Mtr)
Fabric: Voile
Color: Beige
TROUSERS
Trousers: 2.5 Meter (RS 680/-Mtr)
Fabric: Cambric
Color: Beige
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42403269,"image_2_295_1.jpg, image_2_295_2.jpg, image_2_295_3.jpg"
Embroidered Shirt - PS24-76 - XS,"Rs. 6,490.00 Rs. 3,894.00","Capture hearts and mesmerize souls with this embroidered shirt from the latest pret summer collection.  
Product Detail
Embroidered Shirt
Shirt
Round Neckline With Tassels Attachment, Embroidered Sleeves, Side Pockets & Panels Detail With Ladder Lace
Fabric: Off White
Color: Cambric
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/products/ps24-76,"image_2_296_1.jpg, image_2_296_2.jpg, image_2_296_3.jpg"
3 Piece - Digital Printed Loose Fabric - 42403376 - Shirt / 3 / 3,Rs. 455.00 - Rs. 533.00,"Strut in style with this digital printed three-piece from the latest freedom to buy summer collection.
Product Detail
Modern Printed Style Shirt with Dupatta and Trousers 
SHIRT
Shirt: 3 Meter (RS 800/-Mtr) 
Fabric: Lawn
Color: Off White
DUPATTA
Dupatta: 2.5 Meter (RS 820/-Mtr) 
Fabric: Voile
Color: Off White
TROUSERS
Trousers: 2.5 Meter (RS 700/-Mtr) 
Fabric: Cambric
Color: Off White
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42403376,"image_2_297_1.jpg, image_2_297_2.jpg, image_2_297_3.jpg"
3 Piece - Printed Suit - 42401849,"Rs. 6,150.00 Rs. 3,997.50","Become the ultimate trendsetter with our stylish printed three-piece from the latest unstitched summer collection.
Product Detail:
Block Print Style Shirt with Dupatta and Trousers
SHIRT
Printed Lawn Shirt: 3 Meter
Fabric: Lawn
Color: Deep Blue
DUPATTA
Digital Printed Zari Lawn Dupatta: 2.5 Meter
Fabric: Zari Lawn
Color: Deep Blue
TROUSERS
Dyed Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Deep Blue
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42401849,"image_2_298_1.jpg, image_2_298_2.jpg, image_2_298_3.jpg"
3 Piece - Digital & Paste Printed Embroidered Suit - 42401920,"Rs. 13,850.00 Rs. 9,002.50","Keep your look ever classy with this digital & paste printed embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Floral Style Shirt with Dupatta and Trousers
SHIRT
Schiffli Embroidered Printed Cambric Front & Back: 2 Meter
Schiffli Embroidered Printed Cambric Sleeves: 0.6 Meter
Fabric: Cambric
Color: Light Pink
DUPATTA
Digital Printed Chicken Kari Dupatta: 2.5 Meter
Fabric: Chicken Kari
Color: Light Pink
TROUSERS
Pink Paste Printed Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Light Pink
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42401920,"image_2_299_1.jpg, image_2_299_2.jpg, image_2_299_3.jpg"
3 Piece - Embroidered Suit - 42401438,"Rs. 9,740.00 Rs. 6,331.00","Experience the freedom to express your unique style with this versatile embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Modern Style Floral Arrangements In Shape Of Circles Prints Style Shirt with Dupatta and Trousers
SHIRT
Dyed Cambric Shirt: 3 Meter
Embroidered Front + Border
Fabric: Cambric
Color: Green & White
DUPATTA
Digital Printed Pure Chiffon Dupatta: 2.5 Meter
Fabric: Chiffon
Color: Green & White
TROUSERS
Dyed Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: White
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42401438,"image_2_300_1.jpg, image_2_300_2.jpg, image_2_300_3.jpg"
1 Piece - Dyed Loose Fabric - 42402018-1 - Shirt / 3 / 3,Rs. 830.00 Rs. 540.00,"Look gorgeous effortlessly by wearing this dyed one-piece from the latest freedom to buy summer collection.
Product Detail:
Shirt 
SHIRT
Shirt: 3 Meter (RS 650/-Mtr)
Fabric: Cambric
Color: Mint

Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42402018-1,image_2_301_1.jpg
Embroidered Trousers - PE24-395 - XS,"Rs. 2,250.00 Rs. 1,350.00","Add a touch of magic and glamour to your wardrobe with this embroidered trousers from the latest pret summer collection. 
Product Detail
Embroidered Trousers
Trousers
Loose Straight Trousers With Embroidered Hem
Fabric: Cambric
Color: Off White
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/collections/women/products/pe24-395,"image_2_302_1.jpg, image_2_302_2.jpg, image_2_302_3.jpg"
3 Piece - Printed Embroidered Suit - 42402038,"Rs. 7,690.00 Rs. 4,998.50","Uplift your style with our printed embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Watercolor Floral Style Shirt with Dupatta and Trousers
SHIRT
Printed Super Fine Lawn Shirt: 3 Meter
Embroidered Neckline + Border
Fabric: Lawn
Color: Light Pink
DUPATTA
Digital Printed Crinkle Chiffon Dupatta: 2.5 Meter
Fabric: Crinkle Chiffon
Color: Light Pink
TROUSERS
Solid Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Light Pink
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42402038,"image_2_303_1.jpg, image_2_303_2.jpg, image_2_303_3.jpg"
3 Piece - Printed Loose Fabric - 42403307 - Dupatta / 2.5 / 2.5,Rs. 880.00 Rs. 572.00,"Brighten up your day in printed three-piece from the latest freedom to buy summer collection.
Product Detail:
Floral Jaal Printed Style Shirt with Dupatta and Trousers 
SHIRT
Shirt: 3 Meter (RS 750/-Mtr)
Fabric: Lawn
Color: Light Green
DUPATTA
Dupatta: 2.5 Meter (RS 780/-Mtr)
Fabric: Voile
Color: Light Green
TROUSERS
Trousers: 2.5 Meter (RS 680/-Mtr)
Fabric: Cambric
Color: Light Green
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42403307,"image_2_304_1.jpg, image_2_304_2.jpg, image_2_304_3.jpg"
Embroidered Shirt - PE24-116 - XS,"Rs. 5,130.00 Rs. 3,078.00","Ease your confusion for styling by wearing this embroidered shirt from the latest pret summer collection.
Product Detail
Embroidered Shirt
Shirt
Round Neckline With Piping & Slit, Embroidered Front & Sleeves With Top Stitching Detail
Fabric: Cambric
Color: Grey
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/collections/women/products/pe24-116,"image_2_305_1.jpg, image_2_305_2.jpg, image_2_305_3.jpg"
3 Piece - Printed Loose Fabric - 42403030 - Shirt / 3 / 3,Rs. 670.00 Rs. 436.00,"Strut in style with this printed three-piece from the latest freedom to buy summer collection.
Product Detail:
Modern Printed Style Shirt with Dupatta and Trousers
SHIRT
Shirt: 3 Meter (RS 730/-Mtr)
Fabric: Lawn
Color: Black
DUPATTA
Dupatta: 2.5 Meter (RS 750/-Mtr)
Fabric: Voile
Color: Black
Note: Fabric used in shoot for gown is dupatta fabric
TROUSERS
Trousers: 2.5 Meter (RS 690/-Mtr)
Fabric: Cambric
Color: ﻿Black
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42403030,"image_2_306_1.jpg, image_2_306_2.jpg, image_2_306_3.jpg"
2 Piece - Printed Suit - PE24-419 - XS,"Rs. 4,570.00 Rs. 2,742.00","Enhance the value of the entire piece of clothing for a lovely and stunning appearance with this printed two-piece suit from the latest pret summer collection.
Product Detail
Printed Shirt With Trousers
Shirt
Band Neckline, Straight Shirt
Fabric: Cambric
Color: Red
Trousers
Printed Loose Trousers
Fabric: Cambric
Color: Red
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/products/pe24-419,"image_2_307_1.jpg, image_2_307_2.jpg, image_2_307_3.jpg"
3 Piece - Embroidered Suit - 42401800,"Rs. 10,770.00 Rs. 7,000.50","Express yourself with an embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Banarsi Style Shirt with Dupatta and Trousers
SHIRT
Solid Satin Shirt: 3 Meter
Embroidered Front + Neckline + Sleeves + 2 Motifs
Fabric: Satin
Color: White
DUPATTA
Fancy Banarsi Dupatta: 2.5 Meter
Fabric: Banarsi
Color: White
TROUSERS
Solid Satin Trousers: 2.5 Meter
Fabric: Satin
Color: White
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42401800,"image_2_308_1.jpg, image_2_308_2.jpg, image_2_308_3.jpg"
